TrainNo,TrainName,SourceStation,DestinationStation,Sunday,Monday,tuesday,Wednesday,thursday,Friday,Saturday
55202,GKP-NKE PASS,GKP,NKE,y,y,y,y,y,y,y
55203,NKE-GKP PASS,NKE,GKP,y,y,y,y,y,y,y
55204,GKP-NKE PASS,GKP,NKE,y,y,y,y,y,y,y
55206,NKE-GKP PASS,GKP,NKE,y,y,y,y,y,y,y
55207,MFP-GKP PASS,MFP,GKP,y,y,y,y,y,y,y
55208,GKP-MFP PASS,GKP,MFP,y,y,y,y,y,y,y
55209,PPtA-GKP PASSENGER,PPtA,GKP,y,y,y,y,y,y,y
55210,NKE-PPtA PASSENGER,NKE,PPtA,y,y,y,y,y,y,y
55211,MFP-RXL PASS,MFP,RXL,y,y,y,y,y,y,y
55212,RXL-MFP PASS,RXL,MFP,y,y,y,y,y,y,y
55221,KIR-BJU PASSENGER,KIR,BJU,y,y,y,y,y,y,y
55222,BJU-KIR PASSENGER,BJU,KIR,y,y,y,y,y,y,y
55223,KIR-DBG PASS,KIR,DBG,y,y,y,y,y,y,y
55224,DBG-KIR PASS,DBG,KIR,y,y,y,y,y,y,y
55237,BJU-SPJ PASS,BJU,SPJ,y,y,y,y,y,y,y
55238,SPJ-BJU PASS,SPJ,BJU,y,y,y,y,y,y,y
55239,SPJ-MFP PASSENGER,SPJ,MFP,y,y,y,y,y,y,y
55240,MFP-SPJ PASS,MFP,SPJ,y,y,y,y,y,y,y
55301,MB-KGM PASS.,MB,KGM,y,y,y,y,y,y,y
55302,KGM-MB PASS.,KGM,MB,y,y,y,y,y,y,y
55303,MB-KGM,MB,KGM,y,y,y,y,y,y,y
55304,KGM-MB PASS.,KGM,MB,y,y,y,y,y,y,y
55305,MB-RMR PASS.,MB,RMR,y,y,y,y,y,y,y
55306,RMR-MB PASS.,RMR,MB,y,y,y,y,y,y,y
55307,MB-RMR PASS.,MB,RMR,y,y,y,y,y,y,y
55308,RMR-MB PASS.,RMR,MB,y,y,y,y,y,y,y
55309,MB-RMR PASS.,MB,RMR,y,y,y,y,y,y,y
55310,RMR-MB PASS.,RMR,MB,y,y,y,y,y,y,y
55311,MB-KPV PASS.,MB,KPV,y,y,y,y,y,y,y
55312,KPV-MB PASS.,KPV,MB,y,y,y,y,y,y,y
55313,KPV-RMR PASS.,KPV,RMR,y,y,y,y,y,y,y
55314,RMR-KPV PASS.,RMR,KPV,y,y,y,y,y,y,y
55315,LKU-KPV PASS.,LKU,KPV,y,y,y,y,y,y,y
55316,KPV-LKU PASS.,KPV,LKU,y,y,y,y,y,y,y
55317,LKU-KPV PASS.,LKU,KPV,y,y,y,y,y,y,y
55318,KPV-LKU PASS.,KPV,LKU,y,y,y,y,y,y,y
55319,LKU-KPV PASS.,LKU,KPV,y,y,y,y,y,y,y
55320,KPV-LKU PASS.,KPV,LKU,y,y,y,y,y,y,y
55321,MB-RMR PASS.,MB,RMR,y,y,y,y,y,y,y
55322,RMR-MB PASS.,RMR,MB,y,y,y,y,y,y,y
55323,MB-RMR PASS.,MB,RMR,y,y,y,y,y,y,y
55324,RMR-MB PASS.,RMR,MB,y,y,y,y,y,y,y
55325,LJN-KSJ PASS,LJN,KSJ,y,y,y,y,y,y,y
55326,KSJ-LJN PASS,KSJ,LJN,y,y,y,y,y,y,y
55327,CNB-FBD PASS,CNB,FBD,y,y,y,y,y,y,y
55328,FBD-CNB-PASS,FBD,CNB,y,y,y,y,y,y,y
55329,SKB-KSJ-PASS,SKB,KSJ,y,y,y,y,y,y,y
55330,KSJ-SKB-PASS,KSJ,SKB,y,y,y,y,y,y,y
55331,FBD-KSJ-PASS,FBD,KSJ,y,y,y,y,y,y,y
55332,KSJ-FBD-PASS,KSJ,FBD,y,y,y,y,y,y,y
55333,KSJ-AF-PASS,KSJ,AF,y,y,y,y,y,y,y
55334,MtJ-KSJ-PASS,AF,KSJ,y,y,y,y,y,y,y
55335,BC-LKU-PASS,BC,LKU,y,y,y,y,y,y,y
55336,LKU-BC-PASS,LKU,BC,y,y,y,y,y,y,y
55337,KSJ-AH FASt PASS,KSJ,AH,y,y,y,y,y,y,y
55338,AH,AH,KSJ,y,y,y,y,y,y,y
55339,KSJ-MtJ PASS,KSJ,MtJ,y,y,y,y,y,y,y
55340,MtJ-KSJ PASS,MtJ,KSJ,y,y,y,y,y,y,y
55341,KSJ-BtE PASS,KSJ,BtE,y,y,y,y,y,y,y
55342,BtE-KSJ PASS,BtE,KSJ,y,y,y,y,y,y,y
55343,KSJ-BC-PASS,KSJ,BC,y,y,y,y,y,y,y
55344,BC-KSJ-PASS,BC,KSJ,y,y,y,y,y,y,y
55345,KSJ-BC-PASS,KSJ,BC,y,y,y,y,y,y,y
55346,BC-KSJ-PASS,BC,KSJ,y,y,y,y,y,y,y
55347,BC-LKU-PASS,BC,LKU,y,y,y,y,y,y,y
55348,LKU-BC-PASS,LKU,BC,y,y,y,y,y,y,y
55349,BC-LKU-PASS,BC,LKU,y,y,y,y,y,y,y
55350,LKU-BC-PASS,LKU,BC,y,y,y,y,y,y,y
55351,BC-LKU PASS,BC,LKU,y,y,y,y,y,y,y
55352,LKU-BC PASSENGER,LKU,BC,y,y,y,y,y,y,y
55353,KSJ-MtJ PASS,KSJ,MtJ,y,y,y,y,y,y,y
55354,MtJ-KSJ,MtJ,KSJ,y,y,y,y,y,y,y
55421,MLDt - BLGt PASSENGER,MLDt,BLGt,y,y,y,y,y,y,y
55422,BLGt - MLDt PASSENGER,BLGt,MLDt,y,y,y,y,y,y,y
55513,SPJ-JtG PASS,SPJ,JtG,y,y,y,y,y,y,y
55514,JtG-SPJ PASSENGER,JtG,SPJ,y,y,y,y,y,y,y
55517,DBG-JtG PASSENGER,DBG,JtG,y,y,y,y,y,y,y
55518,JtG-DBG PASSENGER,JtG,DBG,y,y,y,y,y,y,y
55519,SPJ - JtG PASSENGER,SPJ,JtG,y,y,y,y,y,y,y
55520,JtG-SPJ PASSENGER,JtG,SPJ,y,y,y,y,y,y,y
55527,KAMLA GANGA FASt PASS,JtG,PNBE,y,y,y,y,y,y,y
55528,KAMLA GANGA FASt PASS,PNBE,JtG,y,y,y,y,y,y,y
55533,BNKI - SPJ PASSENGER,BNKI,SPJ,y,y,y,y,y,y,y
55534,SPJ- BNKI PASSENGER,SPJ,BNKI,y,y,y,y,y,y,y
55537,KIR-SPJ PASS,KIR,SPJ,y,y,y,y,y,y,y
55538,SPJ-KIR PASSENGER,SPJ,KIR,y,y,y,y,y,y,y
55539,KIR-HJP PASS,KIR,HJP,y,y,y,y,y,y,y
55540,HJP-KIR PASSENGER,HJP,KIR,y,y,y,y,y,y,y
55541,HJP-BHBR PASSEBGER,HJP,BHBR,y,y,y,y,y,y,y
55542,BHBR-HJP PASSENGER,BHBR,HJP,y,y,y,y,y,y,y
55549,BJU-HJP PASSENGER,BJU,HJP,y,y,y,y,y,y,y
55550,HJP-BJU PASSENGER,HJP,BJU,y,y,y,y,y,y,y
55553,BNKI - SPJ PASSENGER,BNKI,SPJ,y,y,y,y,y,y,y
55554,SPJ - BNKI PASSENGER,SPJ,BNKI,y,y,y,y,y,y,y
55555,DMH-SPJ PASS,DMH,SPJ,y,y,y,y,y,y,y
55556,SPJ-DMH PASSENGER,SPJ,DMH,y,y,y,y,y,y,y
55559,SHC-SPJ PASSENGER,SHC,SPJ,y,y,y,y,y,y,y
55560,SPJ-SHC PASSENGER,SPJ,SHC,y,y,y,y,y,y,y
55565,SHC -SPJ PASSENGER,SHC,SPJ,y,y,y,y,y,y,y
55566,SPJ-SHC PASSENGER,SPJ,SHC,y,y,y,y,y,y,y
55567,SHC-SPJ PASSENGER,SHC,SPJ,y,y,y,y,y,y,y
55568,SPJ-SHC PASSENGER,SPJ,SHC,y,y,y,y,y,y,y
55569,DMH-SHC PASSENGER,DMH,SHC,y,y,y,y,y,y,y
55570,SHC-DMH PASSENGER,SHC,DMH,y,y,y,y,y,y,y
55575,DBG - BIRL PASSENGER,DBG,BIRL,y,y,y,y,y,y,y
55576,BIRL - DBG PASSENGER,BIRL,DBG,y,y,y,y,y,y,y
55577,SAKRI - BIRAUL PASSENGER,DBG,BIRL,y,y,y,y,y,y,y
55578,BIRL - SKI PASSENGER,BIRL,DBG,y,y,y,y,y,y,y
55601,KtQ - LMG PASSENGER,KtQ,LMG,y,y,y,y,y,y,y
55602,LMG - KtQ PASSENGER,LMG,KtQ,y,y,y,y,y,y,y
55603,KOLONGPAR PASSENGER,GHt,MBO,y,y,y,y,y,y,y
55604,KOLONGPAR PASSENGER,MBO,GHt,y,y,y,y,y,y,y
55607,GHt-SHtt PASSENGER,GHt,SHtt,y,y,y,y,y,y,y
55608,SHtt-GHt PASSENGER,SHtt,GHt,y,y,y,y,y,y,y
55611,DBB - KtQ FASt PASSENGER,DBB,KtQ,y,y,y,y,y,y,y
55612,KtQ - DBB FASt PASSENGER,KtQ,DBB,y,y,y,y,y,y,y
55615,GHt - SCL FASt PASSENGER,GHt,SCL,y,y,y,y,y,y,y
55616,SCL - GHt FASt PASSENGER,SCL,GHt,y,y,y,y,y,y,y
55701,MLDt-KIR PASSENGER,MLDt,KIR,y,y,y,y,y,y,y
55702,KIR-MLDt PASSENGER,KIR,MLDt,y,y,y,y,y,y,y
55703,MLDt - KIR PASSENGER,MLDt,KIR,y,y,y,y,y,y,y
55704,KIR - MLDt PASSENGER,KIR,MLDt,y,y,y,y,y,y,y
55707,RDP-KIR PASSENGER,RDP,KIR,y,y,y,y,y,y,y
55708,KIR-RDP PASSENGER,KIR,RDP,y,y,y,y,y,y,y
55709,SQB-OMLF PASSENGER,SQB,OMLF,y,y,y,y,y,y,y
55710,OMLF-SQB PASSENGER,OMLF,SQB,y,y,y,y,y,y,y
55711,MLDt - NJP PASSENGER,MLDt,NJP,y,y,y,y,y,y,y
55712,NJP - MLDt PASSENGER,NJP,MLDt,y,y,y,y,y,y,y
55713,NJP - RNt PASSENGER,NJP,RNt,y,y,y,y,y,y,y
55714,RNt - NJP PASSENGER,RNt,NJP,y,y,y,y,y,y,y
55715,KIR - SGUJ PASSENGER,KIR,SGUJ,y,y,y,y,y,y,y
55716,SGUJ - KIR PASSENGER,SGUJ,KIR,y,y,y,y,y,y,y
55717,KIR - tEtA PASSENGER SPL,KIR,tEtA,y,y,y,y,y,y,y
55718,tEtA - KIR PASSENGER SPL,tEtA,KIR,y,y,y,y,y,y,y
55719,DKGN - BHNG PASSENGER,DKGN,BHNG,y,y,y,y,y,y,y
55720,BHNG - DKGN PASSENGER,BHNG,DKGN,y,y,y,y,y,y,y
55721,RNt - DKGN PASSENGER,RNt,DKGN,y,y,y,y,y,y,y
55722,DKGN - RNt PASSENGER,DKGN,RNt,y,y,y,y,y,y,y
55725,NJP-APDJ PASSENGER,NJP,APDJ,y,y,y,y,y,y,y
55726,APDJ-NJP PASSENGER,APDJ,NJP,y,y,y,y,y,y,y
55727,KIR - RDP PASSENGER,KIR,KAJ,y,y,y,y,y,y,y
55728,RDP - KIR PASSENGER,KAJ,KIR,y,y,y,y,y,y,y
55729,KIR - RDP PASSENGER,KIR,RDP,y,y,y,y,y,y,y
55730,RDP - KIR PASSENGER,RDP,KIR,y,y,y,y,y,y,y
55731,KIR - BOE PASSENGER,KIR,BOE,y,y,y,y,y,y,y
55732,BOE - KIR PASSENGER,BOE,KIR,y,y,y,y,y,y,y
55733,KIR - JBN PASSENGER,KIR,JBN,y,y,y,y,y,y,y
55734,JBN - KIR PASSENGER,JBN,KIR,y,y,y,y,y,y,y
55735,KIR - JBN PASSENGER,KIR,JBN,y,y,y,y,y,y,y
55736,JBN - KIR PASSENGER,JBN,KIR,y,y,y,y,y,y,y
55739,KIR - JBN PASSENGER,KIR,JBN,y,y,y,y,y,y,y
55740,JBN - KIR PASSENGER,JBN,KIR,y,y,y,y,y,y,y
55741,KIR - JBN PASSENGER,KIR,JBN,y,y,y,y,y,y,y
55742,JBN - KIR PASSENGER,JBN,KIR,y,y,y,y,y,y,y
55743,KIR - JBN PASSENGER,KIR,JBN,y,y,y,y,y,y,y
55744,JBN - KIR PASSENGER,JBN,KIR,y,y,y,y,y,y,y
55749,NJP - HDB PASSENGER,NJP,HDB,y,y,y,y,y,y,y
55750,HDB - NJP PASSENGER,HDB,NJP,y,y,y,y,y,y,y
55751,NJP - HDB PASSENGER,NJP,HDB,y,y,y,y,y,y,y
55752,HDB - NJP PASSENGER,HDB,NJP,y,y,y,y,y,y,y
55753,SIFHUNG PASSENGER,APDJ,GHt,y,y,y,y,y,y,y
55754,SIFHUNG PASSENGER,GHt,APDJ,y,y,y,y,y,y,y
55755,KIR - MHI PASSENGER,tNPR,JBN,y,y,y,y,y,y,y
55756,KIR - MHI PASSENGER,JBN,tNPR,y,y,y,y,y,y,y
55757,tNPR - KIR PASSENGER,tNPR,KIR,y,y,y,y,y,y,y
55758,KIR - tNPR PASSENGER,KIR,tNPR,y,y,y,y,y,y,y
55759,MHI - KIR PASSENGER,tNPR,KIR,y,y,y,y,y,y,y
55760,KIR - MHI PASSENGER,KIR,tNPR,y,y,y,y,y,y,y
55763,KIR - JBN PASSENGER,KIR,JBN,y,y,y,y,y,y,y
55764,JBN - KIR PASSENGER,JBN,KIR,y,y,y,y,y,y,y
55765,APDJ - BXt PASSENGER,APDJ,BXt,y,y,y,y,y,y,y
55766,BXt - APDJ PASSENGER,BXt,APDJ,y,y,y,y,y,y,y
55767,SGUJ - BXt PASSENGER,SGUJ,BXt,y,y,y,y,y,y,y
55768,BXt - SGUJ PASSENGER,BXt,SGUJ,y,y,y,y,y,y,y
55769,MLDt - KIR PASSENGER,MLDt,KIR,y,y,y,y,y,y,y
55770,KIR - MLDt PASSENGER,KIR,MLDt,y,y,y,y,y,y,y
55771,MLDt - BLGt PASSENGER,MLDt,BLGt,y,y,y,y,y,y,y
55772,BLGt - MLDt PASSENGER,BLGt,MLDt,y,y,y,y,y,y,y
55801,MANAS RHINO PASSENGER,NBQ,GHt,y,y,y,y,y,y,y
55802,MANAS RHINO PASSENGER,GHt,NBQ,y,y,y,y,y,y,y
55803,NBQ - GHt PASS,NBQ,GHt,y,y,y,y,y,y,y
55804,GHt - NBQ PASS,GHt,NBQ,y,y,y,y,y,y,y
55805,NBQ - GHt PASSENGER,NBQ,GHt,y,y,y,y,y,y,y
55806,GHt - NBQ PASSENGER,GHt,NBQ,y,y,y,y,y,y,y
55809,NBQ - GHt PASSENGER,NBQ,GHt,y,y,y,y,y,y,y
55810,NBQ - GHt PASSENGER,GHt,NBQ,y,y,y,y,y,y,y
55813,DKGN - MZS PASSENGER,DKGN,MZS,y,y,y,y,y,y,y
55814,MZS - DKGN PASSENGER,MZS,DKGN,y,y,y,y,y,y,y
55815,KAPILI FASt PASSENGER,GHt,HBN,y,y,y,y,y,y,y
55816,KAPILI FASt PASSENGER,HBN,GHt,y,y,y,y,y,y,y
55819,MNDP - GHt PASSENGER,MNDP,GHt,y,y,y,y,y,y,y
55820,GHt - MNDP PASSENGER,GHt,MNDP,y,y,y,y,y,y,y
55823,RPAN - DKGN PASSENGER,RPAN,DKGN,y,y,y,y,y,y,y
55824,DKGN - RPAN PASSENGER,DKGN,RPAN,y,y,y,y,y,y,y
55861,RNt-DKGN PASSENGER,RNt,DKGN,y,y,y,y,y,y,y
55862,DKGN-RNt PASSENGER,DKGN,RNt,y,y,y,y,y,y,y
55901,LMG - tSK PASSENGER,LMG,tSK,y,y,y,y,y,y,y
55902,tSK - LMG PASSENGER,tSK,LMG,y,y,y,y,y,y,y
55903,DMV-FKG-MXN PASSENGER,DMV,MXN,,y,y,y,y,y,y
55904,MXN-FKG-DMV PASSENGER,MXN,DMV,,y,y,y,y,y,y
55905,DBRt - LEDO PASSENGER,DBRt,LEDO,y,y,y,y,y,y,y
55906,LEDO - DBRt PASSENGER,LEDO,DBRt,,y,y,y,y,y,y
55907,DBRt - LEDO PASSENGER,DBRt,LEDO,y,y,y,y,y,y,
55908,LEDO - DBRt PASSENGER,LEDO,DBRt,y,y,y,y,y,y,y
55909,SLGR - DBRt PASSENGER,SLGR,DBRt,,y,y,y,y,y,y
55910,DBRt - SLGR PASSENGER,DBRt,SLGR,,y,y,y,y,y,y
55911,tSK - DNGI PASSENGER,tSK,DNGI,,y,y,y,y,y,y
55912,DNGI - tSK PASSENGER,DNGI,tSK,,y,y,y,y,y,y
55913,JttN - tSK PASSENGER,JttN,tSK,,y,y,y,y,y,y
55914,tSK - JttN PASSENGER,tSK,JttN,y,y,y,y,y,y,
56001,MAS-AJJ PASSENGER,MAS,AJJ,y,y,y,y,y,y,y
56002,AJJ-MAS PASS,AJJ,MAS,y,y,y,y,y,y,y
56003,AJJ-CGL PASSENGER,AJJ,CGL,y,y,y,y,y,y,y
56004,CGL-AJJ PASSR,CGL,AJJ,y,y,y,y,y,y,y
56005,AJJ-CGL PASSR,AJJ,CGL,y,y,y,y,y,y,y
56006,CGL-AJJ PASSR,CGL,AJJ,y,y,y,y,y,y,y
56007,AJJ-KPD PASSR,AJJ,KPD,y,y,y,y,y,y,y
56008,KPD-AJJ PASSR,KPD,AJJ,y,y,y,y,y,y,y
56009,AJJ-KPD PASSR,AJJ,VLR,y,y,y,y,y,y,y
56010,KPD-AJJ PASSR,VLR,AJJ,y,y,y,y,y,y,y
56011,AJJ-HX PASSR,AJJ,HX,y,y,y,y,y,y,y
56012,HX-AJJ PASSR,HX,AJJ,y,y,y,y,y,y,y
56013,AJJ-VLR PASSR,AJJ,VLR,y,y,y,y,y,y,y
56014,VLR-AJJ PASSR,VLR,AJJ,y,y,y,y,y,y,y
56033,MV-MQ PASSR,MV,MQ,y,y,y,y,y,y,y
56034,MQ- MV PASSR,MQ,MV,y,y,y,y,y,y,y
56035,tCN-TEN PASSR,tCN,TEN,y,y,y,y,y,y,y
56036,TEN-tCN PASSR,TEN,tCN,y,y,y,y,y,y,y
56037,MS-PDT PASS,MS,PDT,y,y,y,y,y,y,y
56038,PDT-MS PASS,PDT,MS,y,y,y,y,y,y,y
56041,tPtt-PDT PASS,tPtt,PDT,y,y,y,y,y,y,y
56042,PDT-tPtt,PDT,tPtt,y,y,y,y,y,y,y
56043,GUV-tCR PASSENGER,GUV,tCR,y,y,y,y,y,y,y
56044,tCR-GUV PASSENGER,tCR,GUV,y,y,y,y,y,y,y
56100,ED-MtDM PASSR,ED,MtDM,y,y,y,y,y,y,y
56101,MtDM ED PASSR,MtDM,ED,y,y,y,y,y,y,y
56102,SA-MtDM PASSR,SA,MtDM,y,y,y,y,y,y,y
56103,MtDM-SA PASSR,MtDM,SA,y,y,y,y,y,y,y
56105,SA-KRR PASSR.,SA,KRR,,y,y,y,y,y,y
56106,KRR-SA PASSR.,KRR,SA,,y,y,y,y,y,y
56107,SA-KRR PASSR.,SA,KRR,,y,y,y,y,y,y
56108,KRR-SA PASSR.,KRR,SA,,y,y,y,y,y,y
56136,MtP UAM PASS,MtP,UAM,y,y,y,y,y,y,y
56137,UAM MtP PASS,UAM,MtP,y,y,y,y,y,y,y
56138,ONR UAM PASS,ONR,UAM,y,y,y,y,y,y,y
56139,UAM ONR PASS,UAM,ONR,y,y,y,y,y,y,y
56140,UAM ONR PASS,UAM,ONR,y,y,y,y,y,y,y
56141,ONR-UAM PASS,ONR,UAM,y,y,y,y,y,y,y
56142,UAM-ONR PASS.,UAM,ONR,y,y,y,y,y,y,y
56143,ONR-UAM PASS,ONR,UAM,y,y,y,y,y,y,y
56144,CBE MtP PASS,CBE,MtP,,y,y,y,y,y,y
56145,MtP CBE PASS,MtP,CBE,,y,y,y,y,y,y
56146,CBE-MtP PASSR,CBE,MtP,,y,y,y,y,y,y
56147,MtP-CBE PASSR,MtP,CBE,,y,y,y,y,y,y
56148,CBE-MtP PASSR,CBE,MtP,,y,y,y,y,y,y
56149,MtP-CBE SPL,MtP,CBE,,y,y,y,y,y,y
56150,CBE-MtP PASSR,CBE,MtP,,y,y,y,y,y,y
56151,MtP-CBE PASSR,MtP,CBE,,y,y,y,y,y,y
56201,CMNR-MtS PASSR,CMNR,MtS,y,y,y,y,y,y,y
56202,MtS-CMNR PASSENGER,MtS,CMNR,y,y,y,y,y,y,y
56203,CMNR-MtS PASSENGER,CMNR,MtS,y,y,y,y,y,y,y
56204,MtS-CMNR PASSENGER,MtS,CMNR,y,y,y,y,y,y,y
56205,NtW-MtS PASSENGER,NtW,MtS,y,y,y,y,y,y,y
56206,MtS-NtW PASSENGER,MtS,NtW,y,y,y,y,y,y,y
56207,CMNR-MtS,CMNR,MtS,y,y,y,y,y,y,y
56208,MtS-CMNR PASSENGER,MtS,CMNR,y,y,y,y,y,y,y
56209,CMNR-MtS PASENGER,CMNR,MtS,y,y,y,y,y,y,y
56210,MtS-CMNR PASSENGER,MtS,CMNR,y,y,y,y,y,y,y
56213,MtS-tPtt,CMNR,tPtt,y,y,y,y,y,y,y
56214,tPtt-MtS PASS,tPtt,CMNR,y,y,y,y,y,y,y
56215,SBGA-MtS PASSENGER,SBGA,MtS,y,y,y,y,y,y,y
56216,MtS-SBGA PASSENGER,MtS,SBGA,y,y,y,y,y,y,y
56217,tLGP-SMEt PASSENGER,tLGP,SMEt,y,y,y,y,y,y,y
56218,SMEt-tLGP PASSENGER,SMEt,tLGP,y,y,y,y,y,y,y
56221,SBC-tK PASS,SBC,tK,y,y,y,y,y,y,y
56222,tK-SBC PASS,tK,SBC,y,y,y,y,y,y,y
56223,SBC-ASK PASS,SBC,ASK,y,y,y,y,y,y,y
56224,ASK-SBC PASS,ASK,SBC,y,y,y,y,y,y,y
56225,SBC-tK PASS,SBC,tK,y,y,y,y,y,y,y
56226,tK-SBC PASS,tK,SBC,y,y,y,y,y,y,y
56227,SBC-SMEt PASSR,SBC,SMEt,y,y,y,y,y,y,y
56228,SMEt-SBC PASSR,SMEt,SBC,y,y,y,y,y,y,y
56231,MtS-SBC PASS,MtS,SBC,y,y,y,y,y,y,y
56232,SBC-MtS PASS,SBC,MtS,y,y,y,y,y,y,y
56233,SBC-MtS PASS,SBC,MtS,y,y,y,y,y,y,y
56234,MtS-SBC PASS,MtS,SBC,y,y,y,y,y,y,y
56237,MtS-SBC PASS,MtS,SBC,y,y,y,y,y,y,y
56238,SBC-MtS PASS,SBC,MtS,y,y,y,y,y,y,y
56241,SA-tPR PASSR,SA,tPR,y,y,y,y,y,y,y
56242,tPR-SA PASSR,tPR,SA,y,y,y,y,y,y,y
56261,AJJ-SBC PASS,AJJ,SBC,y,y,y,y,y,y,y
56262,SBC-AJJ PASS,SBC,AJJ,y,y,y,y,y,y,y
56263,MtS-SBC PASS,MtS,SBC,y,y,y,y,y,y,y
56264,SBC-MtS PASS,SBC,MtS,y,y,y,y,y,y,y
56265,ASK-MtS PASS,ASK,MtS,y,y,y,y,y,y,y
56266,MtS-ASK PASS,MtS,ASK,y,y,y,y,y,y,y
56267,ASK-MtS PASS,ASK,MtS,y,y,y,y,y,y,y
56268,MtS-ASK PASS,MtS,ASK,y,y,y,y,y,y,y
56269,SMEt-MtS PASS,SMEt,MtS,y,y,y,y,y,y,y
56270,MtS-SMEt PASS,MtS,SMEt,y,y,y,y,y,y,y
56271,SMEt-RRB PASS,SMEt,CMGR,y,y,y,y,y,y,y
56272,RRB-SMEt PASS,CMGR,SMEt,y,y,y,y,y,y,y
56273,ASK-UBL PASS,ASK,UBL,y,y,y,y,y,y,y
56274,UBL-ASK PASS,UBL,ASK,y,y,y,y,y,y,y
56275,SMEt-MtS PASSENGER,tLGP,MtS,y,y,y,y,y,y,y
56276,MtS-SMEt PASSENGER,MtS,tLGP,y,y,y,y,y,y,y
56277,CMGR-tPR FASt PASS,CMGR,tPR,y,y,y,y,y,y,y
56278,tPR-CMGR FASt PASS,tPR,CMGR,y,y,y,y,y,y,y
56281,CMNR-SBC FASt PASS,CMNR,SBC,y,y,y,y,y,y,y
56282,SBC-CMNR FASt PASS,SBC,CMNR,y,y,y,y,y,y,y
56300,QLN ALLP PASSR,QLN,ALLP,y,y,y,y,y,y,y
56301,ALLP - QLN PASSR,ALLP,QLN,y,y,y,y,y,y,y
56302,ALLP ERS PASSR,ALLP,ERS,y,y,y,y,y,y,y
56303,ERS ALLP PASS,ERS,ALLP,y,y,y,y,y,y,y
56304,NCJ-KttM PASSENGER,NCJ,KttM,y,y,y,y,y,y,y
56305,KttM-QLN PASSENGER,KttM,QLN,y,y,y,y,y,y,y
56307,QLN tVC PASSR,QLN,tVC,y,y,y,y,y,y,y
56308,tVC  QLN  PASSR,tVC,QLN,y,y,y,y,y,y,y
56309,QLN-tVC PASSENGER,QLN,tVC,y,y,y,y,y,y,y
56310,NCJ-tVC PASSENGER,NCJ,tVC,y,y,y,y,y,y,y
56311,tVC-NCJ PASSENGER,tVC,NCJ,y,y,y,y,y,y,y
56313,tVC-NCJ PASSENGER,tVC,NCJ,y,y,y,y,y,y,y
56315,tVC-NCJ PASSENGER,tVC,NCJ,y,y,y,y,y,y,y
56316,NCJ-tVC PASSENGER,NCJ,tVC,y,y,y,y,y,y,y
56317,KCVL-NCJ PASSENGER,KCVL,NCJ,y,y,y,y,y,y,y
56318,NCJ-KCVL PASSENGER,NCJ,KCVL,y,y,y,y,y,y,y
56319,NCJ-CBE PASSERNGER,NCJ,CBE,y,y,y,y,y,y,y
56320,CBE-NCJ PASSENGER,CBE,NCJ,y,y,y,y,y,y,y
56323,CBE-MAQ PASSENGER,CBE,MAQ,y,y,y,y,y,y,y
56324,MAQ-CBE FASt PASS.,MAQ,CBE,y,y,y,y,y,y,y
56331,PUU-QLN PASS,PUU,QLN,y,y,y,y,y,y,y
56332,QLN-PUU PASS,QLN,PUU,y,y,y,y,y,y,y
56333,PUU-QLN PASS,PUU,QLN,y,y,y,y,y,y,y
56334,QLN-PUU PASS,QLN,PUU,y,y,y,y,y,y,y
56335,PUU-QLN PASS,PUU,QLN,y,y,y,y,y,y,y
56336,QLN-PUU PASS,QLN,PUU,y,y,y,y,y,y,y
56337,PUU-QLN PASS,PUU,QLN,y,y,y,y,y,y,y
56338,QLN-PUU PASS,QLN,PUU,y,y,y,y,y,y,y
56361,SRR-ERS PASSR,SRR,ERS,y,y,y,y,y,y,y
56362,ERS-NIL PASSENGSER,ERS,NIL,y,y,y,y,y,y,y
56363,NIL-ERS PASSENGER,NIL,ERS,y,y,y,y,y,y,y
56364,ERS-SRR PASSR,ERS,SRR,y,y,y,y,y,y,y
56365,GUV-PUU PASSR.,GUV,PUU,y,y,y,y,y,y,y
56366,PUU-GUV PASSR.,PUU,GUV,y,y,y,y,y,y,y
56370,ERS-GUV PASSR,ERS,GUV,y,y,y,y,y,y,y
56371,GUV-ERS PASSR,GUV,ERS,y,y,y,y,y,y,y
56373,GUV-tCR PASSR,GUV,tCR,y,y,y,y,y,y,y
56374,GUV-tCR PASSR,tCR,GUV,y,y,y,y,y,y,y
56375,GUV-ERS PASSR,GUV,ERS,y,y,y,y,y,y,y
56376,ERS-GUV PASSR,ERS,GUV,y,y,y,y,y,y,y
56377,ALLP-KtJ PASSR,ALLP,KtJ,y,y,y,y,y,y,y
56378,KtJ-ALLP PASSR,KtJ,ALLP,y,y,y,y,y,y,y
56379,ERS-ALLP PASSR,ERS,ALLP,y,y,y,y,y,y,y
56380,KtJ-ERS PASSR,KtJ,ERS,y,y,y,y,y,y,y
56381,ERS-KtJ PASSR,ERS,KtJ,y,y,y,y,y,y,y
56382,KtJ-ERS PASSR,KtJ,ERS,y,y,y,y,y,y,y
56383,ERS-KtJ PASSR,ERS,KtJ,y,y,y,y,y,y,y
56384,ALLP-ERS PASSR,ALLP,ERS,y,y,y,y,y,y,y
56385,ERS-KttM,ERS,KttM,y,y,y,y,y,y,y
56386,KttM-ERS PASSR,KttM,ERS,y,y,y,y,y,y,y
